,artist name,track name,track id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
739,Tate McRae,she's all i wanna be,0IuVhCflrQPMGRrOyoY5RW,86,0.614,0.644,2,-5.372,0,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,206772,4
740,J Balvin,In Da Getto,3UgH5SlTBJRQx2NqUdCZ4i,6,0.924,0.723,8,-3.142,1,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,130667,4
741,THE YELLOW MONKEY,Rosanna - 2022 Remaster,6TACEZfESIGhlj0iGKlbgM,2,0.558,0.886,11,-3.957,0,0.035,0.000167,0.0,0.0852,0.732,131.052,286053,4
742,J Balvin,Sigue,2g9jA88ZQXxzwmmgMZh3sI,7,0.889,0.641,7,-4.494,1,0.0668,0.0515,2.75e-05,0.19,0.588,87.99,159387,4
743,SARDONIC WITCHERY,Die for Satan - 2022 Version,44xjLq7NhDw44BzRz6QVku,0,0.287,0.997,10,-1.467,1,0.0943,0.0346,0.762,0.14,0.0384,159.959,363500,4
744,BIBI,"Very, Slowly",7GkHIsnziYgk6j1lx2TK6H,65,0.528,0.423,8,-7.381,1,0.0264,0.678,0.00148,0.167,0.249,135.917,214852,4
745,SARDONIC WITCHERY,Dance Witches Cult - 2022 Version,2cdtK68HnWlhygqolrONvE,0,0.323,0.874,0,-3.274,1,0.0398,3.48e-05,0.652,0.376,0.139,80.063,316260,4
746,J Balvin,Bonita,1N72ulf0x8P3CsJLTFWHS7,12,0.774,0.873,5,-1.587,0,0.0418,0.0153,0.00506,0.293,0.845,96.033,265933,4
747,THE YELLOW MONKEY,Ladybug - 2022 Remaster,5tBEwjAFm5tiGW0fIEpi4E,2,0.406,0.93,11,-4.891,0,0.0577,0.000378,0.000655,0.164,0.687,177.994,226360,4
748,J Balvin,UN DIA (ONE DAY),3zQQ0E1SlZU0O9DY07zB8k,10,0.58,0.695,6,-8.244,0,0.0671,0.00638,0.0,0.174,0.402,168.124,232147,4
749,Dark Fog,Endless Flows (2022 Remastered Version),3Vq1xfzkNZhCRYPFdfnvX1,0,0.199,0.219,11,-24.782,0,0.0514,0.984,0.847,0.104,0.0333,74.724,82000,4
750,THE YELLOW MONKEY,Fantasy - 2022 Remaster,59zRfOVWyxlxpJ9RPSfJiz,1,0.465,0.978,2,-2.55,1,0.173,0.00159,0.0,0.37,0.531,126.254,265653,4
751,Chris Feelding,My Year,4NNPWIzsbvFLLGBqKkoZYG,0,0.617,0.865,9,-4.463,1,0.0435,0.00929,0.0073,0.26,0.297,122.985,233896,4
752,Lukas Graham,7 Years,0pWRu5tfMnE2LN9cJPKFvr,0,0.765,0.473,10,-5.829,1,0.0518,0.286,0.0,0.391,0.341,120.007,237300,4
753,J Balvin,Tranquila,7AuxHFbca1KNpHvra9BqeT,9,0.72,0.669,4,-6.244,0,0.207,0.0334,0.0,0.147,0.668,175.934,199947,4
754,Jaymes Young,Happiest Year,3OYNDrkdYFv06Dek5iNlst,3,0.502,0.168,1,-14.061,1,0.0486,0.885,0.0,0.111,0.355,112.881,228443,3
755,J Balvin,Si Tu Novio Te Deja Sola,5vcZf8yyPQ4PGQt3NDUFYX,3,0.717,0.46,3,-9.498,0,0.0711,0.521,0.0,0.0981,0.52,121.929,243560,4
756,Ferreck James,1000 Years,0tF6eCvUgYkp9wj7nwUIN9,0,0.594,0.845,9,-5.88,0,0.0536,0.00311,0.000982,0.0639,0.523,122.044,238033,4
757,J Balvin,Safari,0DFd8CoOe5GqkTLE0zkI2L,5,0.689,0.675,0,-4.281,1,0.32,0.531,3.17e-06,0.115,0.604,180.077,205600,4
758,J Balvin,Sigo Extrañándote,3d8dLFLdOoBbs8i0lSmbCh,3,0.896,0.859,11,-4.232,0,0.21,0.154,0.000109,0.212,0.938,93.016,201280,4
759,J Balvin,LA CANCIÓN,3AlSb3dvt1XxxdmKHQ28FA,5,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,242573,4
760,Master,Everything is Rotten - Remaster 2022,0hM8AIivT8bikiYbSIXins,1,0.282,0.973,1,-5.784,1,0.165,1.64e-06,0.653,0.281,0.584,157.972,297813,4
761,J Balvin,QUE PRETENDES,0loPNsJNkZzNaIj4FhuMkd,7,0.639,0.791,10,-4.443,0,0.254,0.0275,0.0,0.362,0.933,92.603,222347,4
762,J Balvin,Qué Más Pues?,4ysyN2KNXNkVwsSSvH7np4,4,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,217362,4
763,SARDONIC WITCHERY,Black Fucking Metal - 2022 Version,6tMVKinDJscKFaPv6JHsIJ,0,0.204,0.98,5,-3.376,1,0.0724,3.66e-05,0.0,0.127,0.183,160.03,263000,4
764,J Balvin,Poblado - Remix,4iyCZ4QA2QkY3dpYiIhxFF,5,0.813,0.81,3,-5.382,0,0.0809,0.112,1.59e-06,0.377,0.632,93.005,392867,4
765,Smek T,100 Years,0ANR93LVJJ4QK6IKU5NtqP,0,0.686,0.401,11,-17.835,0,0.043,0.0659,0.76,0.342,0.351,109.924,61091,4
766,J Balvin,Bobo,6y4zCXavWFDXy5I5nWPdvC,3,0.799,0.896,10,-2.67,1,0.0937,0.107,5.11e-05,0.13,0.771,89.031,209600,4
767,Chris deLaCour,Beauty Fades - 2022 Remastered Version,4RmcZmLkMbdZBriPndVxYc,0,0.362,0.35,1,-11.951,1,0.0293,0.307,0.104,0.108,0.137,135.482,276595,4
768,Chris deLaCour,The Rose - 2022 Remastered Version,7BXUIwSH8WUKPS5YpnefRD,0,0.507,0.307,4,-10.888,0,0.0329,0.416,0.0,0.111,0.0395,138.153,233847,4
769,J Balvin,Azul,1fEaxMzb18bXSPJcYcqSr6,6,0.842,0.828,6,-2.495,0,0.0696,0.101,0.00179,0.0579,0.653,94.015,206373,4
770,Master,All We've Become - Remaster 2022,2i8RxKKuJyEyKvkh6Khant,3,0.458,0.992,9,-5.674,1,0.17,1.52e-06,0.695,0.076,0.439,154.987,324853,4
771,Master,Shoot to Kill - Remaster 2022,5O65MsBzz1cEl3Dmd2QjfN,3,0.433,0.976,7,-5.135,1,0.0897,1.28e-06,0.791,0.123,0.626,170.205,278760,4
772,J Balvin,Ginza,4nYxQTkb4UKTHAMpyAnpJh,3,0.749,0.815,5,-6.381,0,0.083,0.228,0.00117,0.0838,0.866,102.218,171093,4
773,Master,Hell Probably Win - Remaster 2022,7c0xeLh1Dun4gevWAQZKO7,2,0.379,0.987,0,-4.738,0,0.188,1.46e-06,0.659,0.529,0.248,160.097,157440,4
774,Dan Barker,True Love - 2022 Remastered Version,3Oph7q1xVJPOesfVXQhSzW,0,0.757,0.671,9,-8.478,0,0.0799,0.13,0.52,0.764,0.308,99.991,196023,4
775,J Balvin,MOJAITA,7g2uqEOBCNSTbKKXReoqKx,5,0.449,0.843,0,-3.602,1,0.0992,0.0171,0.0,0.377,0.889,172.069,187333,4
776,Dan Barker,Skye Blue - 2022 Remastered Version,6rQ7mxwYNNrXqBDkRQqyLN,0,0.585,0.259,9,-11.558,1,0.0417,0.617,0.916,0.1,0.0744,150.018,176797,4
777,J Balvin,No Es Justo,4w0On7fX6h7jOpPSBJiaP1,3,0.811,0.812,7,-4.47,1,0.0635,0.151,0.000362,0.152,0.689,87.98,251267,4
778,Master,Race to Extinction - Remaster 2022,57EB7KVs5VYoEipWwXZ7vB,4,0.471,0.984,1,-5.359,1,0.128,0.0,0.887,0.103,0.362,130.012,271387,4
779,New Year 2022,Hold On,6tO4xMwcUSyOqvIY5A2fxQ,1,0.665,0.624,0,-10.122,1,0.0579,0.799,0.921,0.141,0.241,118.106,158418,4
780,The Space Brothers,Forgiven (Extended Vocal Mix) - 2022 Remaster,2BTOIRwq7HzrjASCbelUOY,3,0.53,0.939,9,-4.507,0,0.0313,0.00327,0.0574,0.419,0.259,134.849,432521,4
781,New Year 2022,Terror,5mYVWAO0SShtxVMtDZrRYX,0,0.823,0.706,5,-11.274,1,0.0536,0.00262,0.803,0.204,0.424,123.945,150976,4
782,J Balvin,Cuando Tú Quieras,2lVPIEibnYj62FnvgZRXwn,0,0.696,0.668,6,-5.063,1,0.199,0.361,0.0038,0.311,0.761,184.332,205120,4
783,New Year 2022,New York,4WjRdopPXB766Z6uceH7KC,0,0.777,0.808,7,-10.885,0,0.125,0.443,0.883,0.11,0.39,123.032,174000,4
784,New Year 2022,Yellow Pink,25xaybaFbzI2ejbirrTXib,0,0.579,0.709,10,-12.119,0,0.0368,0.0371,0.809,0.069,0.373,125.014,154154,4
785,New Year 2022,Ambient House,0Ks90Epgqm9oSMIPnYIhkx,0,0.898,0.516,6,-12.306,0,0.0927,0.0427,0.892,0.141,0.455,120.025,148976,4
786,Dan Barker,Je t'aime - 2022 Remastered Version,28PdG6slj1b1O3lapFhZ20,0,0.801,0.347,0,-10.453,1,0.0689,0.585,0.815,0.115,0.333,127.996,178756,4
787,Tau Alpha Beta,Happy New Year,3v0rxEhefi2WzM77QUXLTI,0,0.474,0.569,7,-17.025,1,0.077,0.759,0.612,0.0923,0.739,119.651,230000,4
